X	FUNKCJA INTERPOLOWANA	INTERPOLACJA Z WÊZ£AMI RÓWNOODLEG£YMI	INTERPOLACJA Z WÊZ£AMI CZEBYSZEWA
-0.6099999999999997	0.6599772500676928	0.6599621528293608	0.6602655803071362
-0.5999999999999996	0.6818677722016154	0.6818677722016158	0.6821174997957864
-0.5899999999999996	0.7033311624254835	0.7033443793842420	0.7035253741534826
-0.5799999999999996	0.7242771562288237	0.7243005109316186	0.7244034875308302
-0.5699999999999996	0.7446213362188904	0.7446510816677951	0.7446726698946862
-0.5599999999999996	0.7642865439847055	0.7643187912297603	0.7642612661694336
-0.5499999999999996	0.7832040903812634	0.7832352652309237	0.7831059162062477
-0.5399999999999996	0.8013147247872225	0.8013419125528011	0.8011521398946534
-0.5299999999999996	0.8185693362273195	0.8185904935313227	0.8183547270691098
-0.5199999999999996	0.8349293727445852	0.8349434053997365	0.8346779367688073
-0.5099999999999996	0.8503669790089217	0.8503737010492171	0.8500955146558496
-0.4999999999999996	0.8648648648648656	0.8648648648648655	0.8645905410463445
-0.4899999999999995	0.8784159285149197	0.8784103750888959	0.8781551249282376
-0.4799999999999995	0.8910226666951100	0.8910130859392740	0.8907899616639324
-0.4699999999999995	0.9026964101795897	0.9026844647208193	0.9025037736872782
-0.4599999999999995	0.9134564261691447	0.9134437196029477	0.9133126545159144
-0.4499999999999995	0.9233289297275996	0.9233168528298493	0.9232393368281230
-0.4399999999999995	0.9323460447676570	0.9323356721164040	0.9323124052426364
-0.4299999999999995	0.9405447516122734	0.9405367901109913	0.9405654738609144
-0.4199999999999995	0.9479658533853956	0.9479606383122509	0.9480363476249789
-0.4099999999999995	0.9546529879333454	0.9546505179334362	0.9547661852227473
-0.3999999999999995	0.9606517061174303	0.9606517061174303	0.9607986796293843
-0.3899999999999995	0.9660086315467283	0.9660106317946807	0.9661792705562057
-0.3799999999999994	0.9707707114439196	0.9707741314951791	0.9709544010818915
-0.3699999999999994	0.9749845635688411	0.9749887916953563	0.9751708286681882
-0.3599999999999994	0.9786959200883640	0.9787003808945083	0.9788749986541261
-0.3499999999999994	0.9819491660259706	0.9819533716389595	0.9821124862300834
-0.3399999999999994	0.9847869674388130	0.9847905501863292	0.9849275108613116
-0.3299999999999994	0.9872499826994783	0.9872527094448926	0.9873625252162587
-0.3199999999999994	0.9893766491214928	0.9893784192322530	0.9894578788541123
-0.3099999999999994	0.9912030365643081	0.9912038667548696	0.9912515553154938
-0.2999999999999994	0.9927627594833662	0.9927627594833663	0.9927789798165071
-0.2899999999999994	0.9940869390554831	0.9940862822459343	0.9940728935157600
-0.2799999999999994	0.9952042074194458	0.9952031003342180	0.9951632892939181
-0.2699999999999994	0.9961407466482073	0.9961394006594111	0.9960774031795870
-0.2599999999999993	0.9969203557469425	0.9969189634558563	0.9968397549554321
-0.2499999999999993	0.9975645396980030	0.9975632576508449	0.9974722310865721
-0.2399999999999993	0.9980926153089085	0.9980915537507646	0.9979942029219325
-0.2299999999999993	0.9985218293330879	0.9985210488877165	0.9984226731090273
-0.2199999999999993	0.9988674850044148	0.9988669994848993	0.9987724433188191
-0.2099999999999993	0.9991430737424110	0.9991428577973824	0.9990562966861199
-0.1999999999999993	0.9993604093380237	0.9993604093380239	0.9992851888013680
-0.1899999999999993	0.9995297624174135	0.9995299088835009	0.9994684416345790
-0.1799999999999993	0.9996599934038052	0.9996602133570728	0.9996139353917546
-0.1699999999999993	0.9997586825581641	0.9997589103930533	0.9997282939921202
-0.1599999999999993	0.9998322559827761	0.9998324417996094	0.9998170605752158
-0.1499999999999992	0.9998861067231561	0.9998862214526857	0.9998848601901965
-0.1399999999999992	0.9999247103089643	0.9999247473805130	0.9999355475537626
-0.1299999999999992	0.9999517342396961	0.9999517079443544	0.9999723384785398
-0.1199999999999992	0.9999701410515835	0.9999700820986095	0.9999979242489067
-0.1099999999999992	0.9999822847038372	0.9999822337354790	1.0000145688405579
-0.0999999999999992	0.9999900000999989	0.9999900000999994	1.0000241894325059
-0.0899999999999992	0.9999946856182428	0.9999947742144347	1.0000284211366819
-0.0799999999999993	0.9999973785668720	0.9999975811898090	1.0000286672575769
-0.0699999999999993	0.9999988235113840	0.9999991482387610	1.0000261366952827
-0.0599999999999993	0.9999995334402177	0.9999999681476673	1.0000218703100197
-0.0499999999999993	0.9999998437500244	1.0000003559248798	1.0000167581781982
-0.0399999999999993	0.9999999590400016	1.0000004983216511	1.0000115496929387
-0.0299999999999992	0.9999999927100001	1.0000004959252937	1.0000068583957877
-0.0199999999999992	0.9999999993599999	1.0000003975513660	1.0000031632834920
-0.0099999999999992	0.9999999999900000	1.0000002267112726	1.0000008081188871
0.0000000000000008	1.0000000000000000	1.0000000000000022	1.0000000000000029
0.0100000000000008	0.9999999999900000	0.9999997373307873	1.0000008081188851
0.0200000000000008	0.9999999993599999	0.9999994640327856	1.0000031632834914
0.0300000000000008	0.9999999927100001	0.9999992049175656	1.0000068583957920
0.0400000000000008	0.9999999590400016	0.9999989705032825	1.0000115496929496
0.0500000000000008	0.9999998437500244	0.9999987356547674	1.0000167581782011
0.0600000000000008	0.9999995334402177	0.9999984109481698	1.0000218703100225
0.0700000000000008	0.9999988235113840	0.9999978070948153	1.0000261366953067
0.0800000000000008	0.9999973785668720	0.9999965927583647	1.0000286672575949
0.0900000000000007	0.9999946856182428	0.9999942460711504	1.0000284211367141
0.1000000000000007	0.9999900000999989	0.9999900000999932	1.0000241894325246
0.1100000000000007	0.9999822847038372	0.9999827824348053	1.0000145688405491
0.1200000000000007	0.9999701410515835	0.9999711489769911	0.9999979242489289
0.1300000000000007	0.9999517342396961	0.9999532119018061	0.9999723384785546
0.1400000000000007	0.9999247103089643	0.9999265616648236	0.9999355475537944
0.1500000000000007	0.9998861067231561	0.9998881828322980	0.9998848601902288
0.1600000000000008	0.9998322559827761	0.9998343634500392	0.9998170605752172
0.1700000000000008	0.9997586825581641	0.9997605976386642	0.9997282939921396
0.1800000000000008	0.9996599934038052	0.9996614811278175	0.9996139353918098
0.1900000000000008	0.9995297624174135	0.9995305995324208	0.9994684416345866
0.2000000000000008	0.9993604093380237	0.9993604093380076	0.9992851888013982
0.2100000000000008	0.9991430737424110	0.9991421118128844	0.9990562966861625
0.2200000000000008	0.9988674850044148	0.9988655204034905	0.9987724433188939
0.2300000000000008	0.9985218293330876	0.9985189226030143	0.9984226731090317
0.2400000000000008	0.9980926153089085	0.9980889378059382	0.9979942029219849
0.2500000000000008	0.9975645396980030	0.9975603732690432	0.9974722310866372
0.2600000000000008	0.9969203557469423	0.9969160809801866	0.9968397549555296
0.2700000000000009	0.9961407466482073	0.9961368189703087	0.9960774031796524
0.2800000000000009	0.9952042074194456	0.9952011213749421	0.9951632892939659
0.2900000000000009	0.9940869390554828	0.9940851823235216	0.9940728935158893
0.3000000000000009	0.9927627594833662	0.9927627594833250	0.9927789798166419
0.3100000000000009	0.9912030365643079	0.9912051037670897	0.9912515553155986
0.3200000000000009	0.9893766491214926	0.9893809222930203	0.9894578788543403
0.3300000000000009	0.9872499826994781	0.9872563821183937	0.9873625252164718
0.3400000000000009	0.9847869674388126	0.9847951625100800	0.9849275108614685
0.3500000000000009	0.9819491660259702	0.9819585635260935	0.9821124862301430
0.3600000000000009	0.9786959200883636	0.9787056784172943	0.9788749986543569
0.3700000000000009	0.9749845635688406	0.9749936367829902	0.9751708286682785
0.3800000000000009	0.9707707114439189	0.9707779245003639	0.9709544010820756
0.3900000000000010	0.9660086315467276	0.9660127851637164	0.9661792705565025
0.4000000000000010	0.9606517061174296	0.9606517061174125	0.9607986796297112
0.4100000000000010	0.9546529879333444	0.9546479901257270	0.9547661852231509
0.4200000000000010	0.9479658533853944	0.9479554113321871	0.9480363476254049
0.4300000000000010	0.9405447516122722	0.9405289514195482	0.9405654738611591
0.4400000000000010	0.9323460447676557	0.9323256088644577	0.9323124052430504
0.4500000000000010	0.9233289297275983	0.9233052709276522	0.9232393368283248
0.4600000000000010	0.9134564261691432	0.9134316346289147	0.9133126545163491
0.4700000000000010	0.9026964101795878	0.9026731595159800	0.9025037736876562
0.4800000000000010	0.8910226666951081	0.8910040316686988	0.8907899616640644
0.4900000000000010	0.8784159285149178	0.8784051152200507	0.8781551249282709
0.5000000000000010	0.8648648648648636	0.8648648648647974	0.8645905410466651
0.5100000000000010	0.8503669790089194	0.8503801705227482	0.8500955146563430
0.5200000000000010	0.8349293727445829	0.8349571036916661	0.8346779367691782
0.5300000000000010	0.8185693362273171	0.8186115342287860	0.8183547270702141
0.5400000000000010	0.8013147247872200	0.8013695864951628	0.8011521398954725
0.5500000000000010	0.7832040903812606	0.7832679051367230	0.7831059162070336
0.5600000000000011	0.7642865439847027	0.7643537033763599	0.7642612661704596
0.5700000000000011	0.7446213362188875	0.7446845706701511	0.7446726698963504
0.5800000000000011	0.7242771562288206	0.7243280219838697	0.7244034875315886
0.5900000000000011	0.7033311624254805	0.7033607777985478	0.7035253741544497
0.6000000000000011	0.6818677722016122	0.6818677722010705	0.6821174997961006
0.6100000000000011	0.6599772500676895	0.6599408959862486	0.6602655803089438
0.6200000000000011	0.6377541438477511	0.6376774923541760	0.6380607306321497
0.6300000000000011	0.6152956258068005	0.6151786343193765	0.6155981581396323
0.6400000000000011	0.5926997993033865	0.5925472249692855	0.5929757200379874
0.6500000000000011	0.5700640315516163	0.5698859738016234	0.5702923750225642
0.6600000000000011	0.5474833694603364	0.5472953139018526	0.5476465653785686
0.6700000000000012	0.5250490887361745	0.5248713352734093	0.5251345711807212
0.6800000000000012	0.5028474171872036	0.5027038181472997	0.5028488829217970
0.6900000000000012	0.4809584623015444	0.4808744561453052	0.4808766424864588
0.7000000000000012	0.4594553616143399	0.4594553616138286	0.4592982045640795
0.7100000000000012	0.4384036629898863	0.4385079436127913	0.4381858710357585
0.7200000000000012	0.4178609314832949	0.4180822418783171	0.4176028492518316
0.7300000000000012	0.3978765704795537	0.3982167870377331	0.3976024811284515
0.7400000000000012	0.3784918377038536	0.3789390374345979	0.3782277833611060
0.7500000000000012	0.3597400316177739	0.3602664158951286	0.3595113295610640
0.7600000000000012	0.3416468206415507	0.3422079352847859	0.3414754926323829
0.7700000000000012	0.3242306864084987	0.3247663599732156	0.3241330502019062
0.7800000000000012	0.3075034525980871	0.3079408019918539	0.3074881375257118
0.7900000000000013	0.2914708724868503	0.2917295972698666	0.2915375113546946
0.8000000000000013	0.2761332508615338	0.2761332508630817	0.2762720653336569
0.8100000000000013	0.2614860790308427	0.2611571837042937	0.2616785135314370
0.8200000000000013	0.2475206650611236	0.2468139624314255	0.2477411349403793
0.8300000000000013	0.2342247448066252	0.2331246527075817	0.2344434499989211
0.8400000000000013	0.2215830626203289	0.2201189151563551	0.2217696827054302
0.8500000000000013	0.2095779136839594	0.2078334694623100	0.2097058517064182
0.8600000000000013	0.1981896426014374	0.1963086008139480	0.1982403346628345
0.8700000000000013	0.1873970952155565	0.1855824875650815	0.1873637669757683
0.8800000000000013	0.1771780225224870	0.1756833098241640	0.1770681744474940
0.8900000000000013	0.1675094370864164	0.1666193778777412	0.1673453068172336
0.9000000000000014	0.1583679235272959	0.1583679235350964	0.1581842439933721
0.9100000000000014	0.1497299055083020	0.1508637604676704	0.1495684995856269
0.9200000000000014	0.1415718722309980	0.1439897768052067	0.1414730593927840
0.9300000000000014	0.1338705678008774	0.1375722206660888	0.1338620804763930
0.9400000000000014	0.1266031469976055	0.1313850272698581	0.1266883566066705
0.9500000000000014	0.1197473010127750	0.1251690732734917	0.1198961484297414
0.9600000000000014	0.1132813566385370	0.1186742991195959	0.1134296052706361
0.9700000000000014	0.1071843522331726	0.1117351867677083	0.1072497974646285
0.9800000000000014	0.1014360935795420	0.1043932115929357	0.1013643652197523
0.9900000000000014	0.0960171925096350	0.0970836958700968	0.0958750088291237
1.0000000000000000	0.0909090909090909	0.0909090909138549	0.0910495376029597
