X	FUNKCJA INTERPOLOWANA	INTERPOLACJA Z WÊZ£AMI RÓWNOODLEG£YMI	INTERPOLACJA Z WÊZ£AMI CZEBYSZEWA
-1.0000000000000000	0.0909090909090909	0.0909090909090909	0.0906331195115500
-0.9900000000000000	0.0960171925096357	0.0943185816055655	0.0961885599448941
-0.9800000000000000	0.1014360935795428	0.0966138918594766	0.1016946489396608
-0.9700000000000000	0.1071843522331735	0.0991141718021276	0.1073602191683147
-0.9600000000000000	0.1132813566385379	0.1025868586629314	0.1133220749767279
-0.9500000000000000	0.1197473010127759	0.1074085623395900	0.1196657493833814
-0.9399999999999999	0.1266031469976065	0.1136904056049471	0.1264418308869022
-0.9299999999999999	0.1338705678008785	0.1213740130211868	0.1336785503939489
-0.9199999999999999	0.1415718722309992	0.1303034700421799	0.1413912380574145
-0.9099999999999999	0.1497299055083032	0.1402778017862331	0.1495891863320656
-0.8999999999999999	0.1583679235272972	0.1510878400502813	0.1582803888963582
-0.8899999999999999	0.1675094370864177	0.1625407485386275	0.1674745644490643
-0.8799999999999999	0.1771780225224884	0.1744749519057023	0.1771848197367419
-0.8699999999999999	0.1873970952155580	0.1867677566166930	0.1874282567050175
-0.8599999999999999	0.1981896426014390	0.1993375539679372	0.1982257842905155
-0.8499999999999999	0.2095779136839610	0.2121421515998891	0.2096013555535987
-0.8399999999999999	0.2215830626203306	0.2251744837251674	0.2215808153056055
-0.8299999999999998	0.2342247448066270	0.2384566968205672	0.2341905117470209
-0.8199999999999998	0.2475206650611255	0.2520333918916720	0.2474557976391682
-0.8099999999999998	0.2614860790308448	0.2659646222359788	0.2613995218241854
-0.7999999999999998	0.2761332508615360	0.2803190929271080	0.2760405902757647
-0.7899999999999998	0.2914708724868526	0.2951678814100306	0.2913926569735260
-0.7799999999999998	0.3075034525980895	0.3105788943695383	0.3074629885912561
-0.7699999999999998	0.3242306864085012	0.3266121914631659	0.3242515329455947
-0.7599999999999998	0.3416468206415532	0.3433162389411528	0.3417502092318607
-0.7499999999999998	0.3597400316177766	0.3607251032267272	0.3599424280398965
-0.7399999999999998	0.3784918377038564	0.3788565540672110	0.3788028407954299
-0.7299999999999998	0.3978765704795565	0.3977110169875548	0.3982973114800585
-0.7199999999999998	0.4178609314832979	0.4172712937917712	0.4183830980269226
-0.7099999999999997	0.4384036629898891	0.4375029562671053	0.4390092265709610
-0.6999999999999997	0.4594553616143430	0.4583553107306534	0.4601170385656900
-0.6899999999999997	0.4809584623015474	0.4797628284604506	0.4816408885685153
-0.6799999999999997	0.5028474171872068	0.5016469383619563	0.5035089690974190
-0.6699999999999997	0.5250490887361777	0.5239180825593841	0.5256442382833643
-0.6599999999999997	0.5474833694603396	0.5464779422135601	0.5479654259597044
-0.6499999999999997	0.5700640315516197	0.5692217491074246	0.5703880942794113
-0.6399999999999997	0.5926997993033897	0.5920406078587734	0.5928257298125088
-0.6299999999999997	0.6152956258068039	0.6148237635574386	0.6151908453055377
-0.6199999999999997	0.6377541438477544	0.6374607597996979	0.6373960707890974
-0.6099999999999997	0.6599772500676928	0.6598434421951593	0.6593552154411605
-0.5999999999999996	0.6818677722016154	0.6818677722016154	0.6809842835045076
-0.5899999999999996	0.7033311624254835	0.7034354254068428	0.7022024295487956
-0.5799999999999996	0.7242771562288237	0.7244551569762853	0.7229328404343686
-0.5699999999999996	0.7446213362188904	0.7448439248167112	0.7431035334167226
-0.5599999999999996	0.7642865439847055	0.7645277679987795	0.7626480619144040
-0.5499999999999996	0.7832040903812634	0.7834424440971091	0.7815061224915013
-0.5399999999999996	0.8013147247872225	0.8015338343317937	0.7996240585822380
-0.5299999999999996	0.8185693362273195	0.8187581297389180	0.8169552583645470
-0.5199999999999996	0.8349293727445852	0.8350818150856290	0.8334604459576354
-0.5099999999999996	0.8503669790089217	0.8504814699182035	0.8491078667789060
-0.4999999999999996	0.8648648648648656	0.8649434080408485	0.8638733694040526
-0.4899999999999995	0.8784159285149197	0.8784631779286587	0.8777403876513901
-0.4799999999999995	0.8910226666951100	0.8910449471461275	0.8906998278354223
-0.4699999999999995	0.9026964101795897	0.9027007938425626	0.9027498672031100
-0.4599999999999995	0.9134564261691447	0.9134499278993987	0.9138956704846533
-0.4499999999999995	0.9233289297275996	0.9233178633837213	0.9241490322463283
-0.4399999999999995	0.9323460447676570	0.9323355626883654	0.9335279533459258
-0.4299999999999995	0.9405447516122734	0.9405385711805456	0.9420561602440466
-0.4199999999999995	0.9479658533853956	0.9479661594039183	0.9497625762415618
-0.4099999999999995	0.9546529879333454	0.9546604879450815	0.9566807538884542
-0.3999999999999995	0.9606517061174303	0.9606658080422508	0.9628482778523950
-0.3899999999999995	0.9660086315467283	0.9660277089336202	0.9683061474589867
-0.3799999999999994	0.9707707114439196	0.9707924208630068	0.9730981479216065
-0.3699999999999994	0.9749845635688411	0.9750061806225434	0.9772702189824678
-0.3599999999999994	0.9786959200883640	0.9787146645526941	0.9808698292938475
-0.3499999999999994	0.9819491660259706	0.9819624920694743	0.9839453643927660
-0.3399999999999994	0.9847869674388130	0.9847928010727537	0.9865455355701505
-0.3299999999999994	0.9872499826994783	0.9872468950279636	0.9887188163213985
-0.3199999999999994	0.9893766491214928	0.9893639601213851	0.9905129123979023
-0.3099999999999994	0.9912030365643081	0.9911808496767401	0.9919742707668177
-0.2999999999999994	0.9927627594833662	0.9927319319937484	0.9931476320443267
-0.2899999999999994	0.9940869390554831	0.9940489969293541	0.9940756302008944
-0.2799999999999994	0.9952042074194458	0.9951612158874414	0.9947984425588153
-0.2699999999999994	0.9961407466482073	0.9960951494075598	0.9953534923194869
-0.2599999999999993	0.9969203557469425	0.9968747962393242	0.9957752050819267
-0.2499999999999993	0.9975645396980030	0.9975216776457363	0.9960948200495775
-0.2399999999999993	0.9980926153089085	0.9980549506829830	0.9963402558830114
-0.2299999999999993	0.9985218293330879	0.9984915443415526	0.9965360304415344
-0.2199999999999993	0.9988674850044148	0.9988463126880029	0.9967032329823962
-0.2099999999999993	0.9991430737424110	0.9991321995016043	0.9968595467495103
-0.1999999999999993	0.9993604093380237	0.9993604093380242	0.9970193192972832
-0.1899999999999993	0.9995297624174135	0.9995405804558356	0.9971936773591225
-0.1799999999999993	0.9996599934038052	0.9996809555934236	0.9973906825911212
-0.1699999999999993	0.9997586825581641	0.9997885471670567	0.9976155241012813
-0.1599999999999993	0.9998322559827761	0.9998692940592017	0.9978707433176200
-0.1499999999999992	0.9998861067231561	0.9999282077643746	0.9981564864551111
-0.1399999999999992	0.9999247103089643	0.9999695062438466	0.9984707796143685
-0.1299999999999992	0.9999517342396961	0.9999967343976370	0.9988098213840727
-0.1199999999999992	0.9999701410515835	1.0000128705811733	0.9991682877251631
-0.1099999999999992	0.9999822847038372	1.0000204190651529	0.9995396438865748
-0.0999999999999992	0.9999900000999989	1.0000214887526144	0.9999164581390740
-0.0899999999999992	0.9999946856182428	1.0000178588207909	1.0002907122139038
-0.0799999999999993	0.9999973785668720	1.0000110322426570	1.0006541034935279
-0.0699999999999993	0.9999988235113840	1.0000022783615690	1.0009983342206863
-0.0599999999999993	0.9999995334402177	0.9999926658411631	1.0013153832657034
-0.0499999999999993	0.9999998437500244	0.9999830873926245	1.0015977563161731
-0.0399999999999993	0.9999999590400016	0.9999742776949971	1.0018387107247158
-0.0299999999999992	0.9999999927100001	0.9999668258752935	1.0020324516638326
-0.0199999999999992	0.9999999993599999	0.9999611838092681	1.0021742966874863
-0.0099999999999992	0.9999999999900000	0.9999576713472355	1.0022608062818716
0.0000000000000008	1.0000000000000000	0.9999564793701040	1.0022898784971372
0.0100000000000008	0.9999999999900000	0.9999576713472359	1.0022608062818714
0.0200000000000008	0.9999999993599999	0.9999611838092666	1.0021742966874876
0.0300000000000008	0.9999999927100001	0.9999668258752951	1.0020324516638341
0.0400000000000008	0.9999999590400016	0.9999742776949965	1.0018387107247153
0.0500000000000008	0.9999998437500244	0.9999830873926243	1.0015977563161704
0.0600000000000008	0.9999995334402177	0.9999926658411629	1.0013153832657058
0.0700000000000008	0.9999988235113840	1.0000022783615687	1.0009983342206881
0.0800000000000008	0.9999973785668720	1.0000110322426570	1.0006541034935261
0.0900000000000007	0.9999946856182428	1.0000178588207915	1.0002907122139084
0.1000000000000007	0.9999900000999989	1.0000214887526138	0.9999164581390771
